id,entity,label,raw_text,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
42,Microsoft,Negative,"Who ready microsoft to forcibly resurrect a nasty series with no plan or direction but to money, and then force archaic spin to it in 2 years?!!!???",ready microsoft forcibly resurrect nasty series no plan direction but money force archaic spin year,"['ready', 'microsoft', 'forcibly', 'resurrect', 'nasty', 'series', 'no', 'plan', 'direction', 'but', 'money', 'force', 'archaic', 'spin', 'year']",35,15
43,CS-GO,Positive,csgo pls stop ranking me up games are getting harder huhu,csgo pls stop rank up game get harder huhu,"['csgo', 'pls', 'stop', 'rank', 'up', 'game', 'get', 'harder', 'huhu']",11,9
43,CS-GO,Positive,csgo pls are ranking me up games stop getting harder huhu,csgo pls rank up game stop get hard huhu,"['csgo', 'pls', 'rank', 'up', 'game', 'stop', 'get', 'hard', 'huhu']",11,9
43,CS-GO,Positive,csgo pls stop ranking me up harder are getting games huhu,csgo pls stop rank up hard get game huhu,"['csgo', 'pls', 'stop', 'rank', 'up', 'hard', 'get', 'game', 'huhu']",11,9
43,CS-GO,Positive,csgo pls stop ranking back me up games are getting harder huhu,csgo pls stop ranking back up game get harder huhu,"['csgo', 'pls', 'stop', 'ranking', 'back', 'up', 'game', 'get', 'harder', 'huhu']",12,10
43,CS-GO,Positive,csgo pls stop ranking me up astir games are getting harder huhu,csgo pls stop rank up astir game get harder huhu,"['csgo', 'pls', 'stop', 'rank', 'up', 'astir', 'game', 'get', 'harder', 'huhu']",12,10
43,CS-GO,Positive,csgo pls stop ranking me games are getting harder huhu,csgo pls stop ranking game get harder huhu,"['csgo', 'pls', 'stop', 'ranking', 'game', 'get', 'harder', 'huhu']",10,8
43,CS-GO,Positive,pls stop ranking me up games are getting harder huhu,pls stop rank up game get harder huhu,"['pls', 'stop', 'rank', 'up', 'game', 'get', 'harder', 'huhu']",10,8
44,Amazon,Negative,"Google and Amazon were the biggest imitators of the brands used in phishing attacks in the June quarter, the report said.",google amazon big imitator brand use phishing attack june quarter report say,"['google', 'amazon', 'big', 'imitator', 'brand', 'use', 'phishing', 'attack', 'june', 'quarter', 'report', 'say']",23,12
44,Amazon,Negative,"Google and Amazon were the imitators quarter of the brands used in phishing attacks in the June biggest, the report said.",google amazon imitator quarter brand use phishing attack june big report say,"['google', 'amazon', 'imitator', 'quarter', 'brand', 'use', 'phishing', 'attack', 'june', 'big', 'report', 'say']",23,12
44,Amazon,Negative,"of and Amazon were the biggest imitators Google used brands the in phishing attacks in the June quarter, the report said.",amazon big imitator google use brand phishing attack june quarter report say,"['amazon', 'big', 'imitator', 'google', 'use', 'brand', 'phishing', 'attack', 'june', 'quarter', 'report', 'say']",23,12
44,Amazon,Negative,"Google and Amazon were the biggest cover imitators of the brands used in phishing attacks in the composition June quarter, the report said.",google amazon big cover imitator brand use phishing attack composition june quarter report say,"['google', 'amazon', 'big', 'cover', 'imitator', 'brand', 'use', 'phishing', 'attack', 'composition', 'june', 'quarter', 'report', 'say']",25,14
44,Amazon,Negative,"Google and Amazon were the biggest imitators of the brands round used in phishing attacks cost in the June quarter, the report said.",google amazon big imitator brand round use phishing attack cost june quarter report say,"['google', 'amazon', 'big', 'imitator', 'brand', 'round', 'use', 'phishing', 'attack', 'cost', 'june', 'quarter', 'report', 'say']",25,14
44,Amazon,Negative,"Google and Amazon were biggest imitators of the brands used in attacks in the June quarter, report said.",google amazon big imitator brand used attack june quarter report say,"['google', 'amazon', 'big', 'imitator', 'brand', 'used', 'attack', 'june', 'quarter', 'report', 'say']",20,11
44,Amazon,Negative,"Google and Amazon were the biggest imitators the brands used in phishing attacks June quarter, the report said.",google amazon big imitator brand use phishing attack june quarter report say,"['google', 'amazon', 'big', 'imitator', 'brand', 'use', 'phishing', 'attack', 'june', 'quarter', 'report', 'say']",20,12
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The current state of the PUBG community regarding Loot Re-balance on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y,current state pubg community regard loot balance karakin personally pretty happy change look forward play card tonight,"['current', 'state', 'pubg', 'community', 'regard', 'loot', 'balance', 'karakin', 'personally', 'pretty', 'happy', 'change', 'look', 'forward', 'play', 'card', 'tonight']",33,17
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The current com of the PUBG community regarding the Re-balance on Karakin... Personally I'm pretty happy with Loot changes and look forward to playing the card tonight! pic.twitter.state / eFc2HR1n8Y,current com pubg community regard balance karakin personally pretty happy loot change look forward play card tonight pic twitter state efc hr,"['current', 'com', 'pubg', 'community', 'regard', 'balance', 'karakin', 'personally', 'pretty', 'happy', 'loot', 'change', 'look', 'forward', 'play', 'card', 'tonight', 'pic', 'twitter', 'state', 'efc', 'hr']",33,22
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The current state of the PUBG community regarding Loot Re-balance on Karakin... com I'm pretty happy with the changes and look forward pic playing the card tonight! to.twitter.Personally / eFc2HR1n8Y,current state pubg community regard loot balance karakin com pretty happy change look forward pic play card tonight twitter personally efc hr,"['current', 'state', 'pubg', 'community', 'regard', 'loot', 'balance', 'karakin', 'com', 'pretty', 'happy', 'change', 'look', 'forward', 'pic', 'play', 'card', 'tonight', 'twitter', 'personally', 'efc', 'hr']",33,22
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The consider current shekels state of the PUBG community regarding Loot Re-balance on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y,consider current shekel state pubg community regard loot balance karakin personally pretty happy change look forward play card tonight,"['consider', 'current', 'shekel', 'state', 'pubg', 'community', 'regard', 'loot', 'balance', 'karakin', 'personally', 'pretty', 'happy', 'change', 'look', 'forward', 'play', 'card', 'tonight']",35,19
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The current state of the PUBG community regarding Loot Re-balance fairly on Karakin... Personally I'm pretty happy with the changes and look forward to playing the card tonight! pic.twitter.along com / eFc2HR1n8Y,current state pubg community regard loot balance fairly karakin personally pretty happy change look forward play card tonight pic twitter along com efc hr,"['current', 'state', 'pubg', 'community', 'regard', 'loot', 'balance', 'fairly', 'karakin', 'personally', 'pretty', 'happy', 'change', 'look', 'forward', 'play', 'card', 'tonight', 'pic', 'twitter', 'along', 'com', 'efc', 'hr']",35,24
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The current state of the PUBG community regarding Loot Re-balance on... Personally I'm pretty happy with the changes and look forward to playing the tonight!.twitter. / eFc2HR1n8Y,current state pubg community regard loot balance personally pretty happy change look forward play tonight twitter efc hr,"['current', 'state', 'pubg', 'community', 'regard', 'loot', 'balance', 'personally', 'pretty', 'happy', 'change', 'look', 'forward', 'play', 'tonight', 'twitter', 'efc', 'hr']",33,18
45,PlayerUnknownsBattlegrounds(PUBG),Positive,The state of the PUBG regarding Loot Re-balance on Karakin... Personally pretty happy the changes and look forward to playing the card tonight! pic.twitter.com / eFc2HR1n8Y,state pubg regard loot balance karakin personally pretty happy change look forward play card tonight,"['state', 'pubg', 'regard', 'loot', 'balance', 'karakin', 'personally', 'pretty', 'happy', 'change', 'look', 'forward', 'play', 'card', 'tonight']",29,15
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/1NwFtyVXeX,exclusive playstation oh fuck off,"['exclusive', 'playstation', 'oh', 'fuck', 'off']",10,5
46,CallOfDutyBlackopsColdWar,Negative,Exclusive and to PlayStation? Oh fuck off. pic.twitter.com/1NwFtyVXeX,exclusive playstation oh fuck off,"['exclusive', 'playstation', 'oh', 'fuck', 'off']",10,5
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to Oh? PlayStation fuck off. pic.twitter.com/1NwFtyVXeX,exclusive oh playstation fuck off,"['exclusive', 'oh', 'playstation', 'fuck', 'off']",10,5
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to PlayStation? Oh fuck off. know pic.twitter.com/1NwFtyVXeX,exclusive playstation oh fuck off know,"['exclusive', 'playstation', 'oh', 'fuck', 'off', 'know']",11,6
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/nookie 1NwFtyVXeX,exclusive playstation oh fuck off nwftyvxex,"['exclusive', 'playstation', 'oh', 'fuck', 'off', 'nwftyvxex']",11,6
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to PlayStation? Oh fuck off. pic.twitter.com/,exclusive playstation oh fuck off,"['exclusive', 'playstation', 'oh', 'fuck', 'off']",10,5
46,CallOfDutyBlackopsColdWar,Negative,and Exclusive to PlayStation? Oh fuck off..twitter.com/1NwFtyVXeX,exclusive playstation oh fuck,"['exclusive', 'playstation', 'oh', 'fuck']",8,4
47,PlayStation5(PS5),Negative,@ArgosHelpers I do love how you took money from providing my PayPal for PS5 but because the order didn ’ t completely go through your high end management because they ran an out worth of stock the moment I paid?.,love take money provide paypal but order didn completely go high end management run worth stock moment pay,"['love', 'take', 'money', 'provide', 'paypal', 'but', 'order', 'didn', 'completely', 'go', 'high', 'end', 'management', 'run', 'worth', 'stock', 'moment', 'pay']",42,18
47,PlayStation5(PS5),Negative,@ArgosHelpers I do from how you took money love providing my PayPal for PS5 moment I the order didn ’ t completely go through your high end management because they ran an out worth of stock the but because paid?.,take money love provide paypal ps moment order didn completely go high end management run worth stock but pay,"['take', 'money', 'love', 'provide', 'paypal', 'ps', 'moment', 'order', 'didn', 'completely', 'go', 'high', 'end', 'management', 'run', 'worth', 'stock', 'but', 'pay']",42,19
47,PlayStation5(PS5),Negative,@ArgosHelpers I do love how you they money from providing my PayPal for PS5 but because the order didn ’ t completely go of your management end high because took ran an out worth through stock the moment I paid?.,love money provide paypal but order didn completely go management end high take ran worth stock moment pay,"['love', 'money', 'provide', 'paypal', 'but', 'order', 'didn', 'completely', 'go', 'management', 'end', 'high', 'take', 'ran', 'worth', 'stock', 'moment', 'pay']",42,18
47,PlayStation5(PS5),Negative,@ArgosHelpers predominate I do love how you took done money from providing my PayPal for PS5 but because the order didn ’ prevail t completely go through your high end management because they ran an out worth of stock the moment I paid?.,predominate love take do money provide paypal but order didn prevail completely go high end management run worth stock moment pay,"['predominate', 'love', 'take', 'do', 'money', 'provide', 'paypal', 'but', 'order', 'didn', 'prevail', 'completely', 'go', 'high', 'end', 'management', 'run', 'worth', 'stock', 'moment', 'pay']",45,21
47,PlayStation5(PS5),Negative,@paying ArgosHelpers I do love how you took money from providing my PayPal instant for PS5 but because the order didn ’ t completely go through your high end management provide because they ran an out worth of stock the moment I paid?.,argoshelpers love take money provide paypal instant but order didn completely go high end management provide run worth stock moment pay,"['argoshelpers', 'love', 'take', 'money', 'provide', 'paypal', 'instant', 'but', 'order', 'didn', 'completely', 'go', 'high', 'end', 'management', 'provide', 'run', 'worth', 'stock', 'moment', 'pay']",45,21
47,PlayStation5(PS5),Negative,@ArgosHelpers I do love how you took money from providing my PayPal PS5 because the order ’ t completely go through your high end management because ran an worth of stock the moment I paid?.,love take money provide paypal ps order completely go high end management run worth stock moment pay,"['love', 'take', 'money', 'provide', 'paypal', 'ps', 'order', 'completely', 'go', 'high', 'end', 'management', 'run', 'worth', 'stock', 'moment', 'pay']",37,17
47,PlayStation5(PS5),Negative,@ArgosHelpers I do love how you took money from providing my PayPal but because the order ’ t completely go through your high end management because they ran an out worth of stock I paid?.,love take money provide paypal but order completely go high end management run worth stock pay,"['love', 'take', 'money', 'provide', 'paypal', 'but', 'order', 'completely', 'go', 'high', 'end', 'management', 'run', 'worth', 'stock', 'pay']",37,16
48,CS-GO,Irrelevant#Positive,Best pistol player in 2016:GO?..,best pistol player go,"['best', 'pistol', 'player', 'go']",9,4
48,CS-GO,Irrelevant#Positive,2016 pistol player in Best:GO?..,pistol player best go,"['pistol', 'player', 'best', 'go']",9,4
48,CS-GO,Irrelevant#Positive,player pistol Best in 2016:GO?..,player pistol best go,"['player', 'pistol', 'best', 'go']",9,4
48,CS-GO,Irrelevant#Positive,Best Indiana pistol player in 2016:GO?..,best indiana pistol player go,"['best', 'indiana', 'pistol', 'player', 'go']",10,5
48,CS-GO,Irrelevant#Positive,Best pistol player inch in 2016:GO?..,best pistol player inch go,"['best', 'pistol', 'player', 'inch', 'go']",10,5
48,CS-GO,Irrelevant#Positive,Best pistol player in 2016:?..,best pistol player,"['best', 'pistol', 'player']",8,3
48,CS-GO,Irrelevant#Positive,pistol player in 2016:GO?..,pistol player go,"['pistol', 'player', 'go']",8,3
49,Nvidia,Positive,"Oh, yeah, although I always used to work mostly with these older guys. Second company from inside my portfolio to be acquired in the past for three months. Congrats, @SwiftStack team, on winning the acquisition!",oh yeah although always use work mostly old guy second company inside portfolio acquire past three month congrats team win acquisition,"['oh', 'yeah', 'although', 'always', 'use', 'work', 'mostly', 'old', 'guy', 'second', 'company', 'inside', 'portfolio', 'acquire', 'past', 'three', 'month', 'congrats', 'team', 'win', 'acquisition']",42,21
49,Nvidia,Positive,"Oh, the, from I always used to work mostly with these older guys. Second company although inside my portfolio to in acquired be yeah past for three months. Congrats, @SwiftStack team, on winning the acquisition!",oh always use work mostly old guy second company although inside portfolio acquire yeah past three month congrats team win acquisition,"['oh', 'always', 'use', 'work', 'mostly', 'old', 'guy', 'second', 'company', 'although', 'inside', 'portfolio', 'acquire', 'yeah', 'past', 'three', 'month', 'congrats', 'team', 'win', 'acquisition']",42,21
